Date,Region,Ozone_DU,CFC_ppm,Emission_Index
03-09-2024,Andhra Pradesh,290.6006212,0.610349843,124.0205626
04-09-2024,Andhra Pradesh,304.3103047,0.666062396,161.8574078
05-09-2024,Andhra Pradesh,299.7076092,0.540902621,162.509766
06-09-2024,Andhra Pradesh,302.4533245,0.501406637,162.3900779
07-09-2024,Andhra Pradesh,301.0602217,0.537291751,130.5389101
08-09-2024,Andhra Pradesh,292.7672449,0.55494924,112.8202054
09-09-2024,Andhra Pradesh,306.6765555,0.494533087,157.8678472
10-09-2024,Andhra Pradesh,287.8059095,0.600327036,150.4246134
11-09-2024,Andhra Pradesh,318.5786422,0.522070006,166.7613704
12-09-2024,Andhra Pradesh,313.0950483,0.535453623,132.6631012
13-09-2024,Andhra Pradesh,296.3434589,0.543862681,161.8762052
14-09-2024,Andhra Pradesh,297.0706514,0.531645799,167.76208
15-09-2024,Andhra Pradesh,307.8780596,0.552513493,144.7676433
16-09-2024,Andhra Pradesh,291.7672215,0.479703809,155.0124278
17-09-2024,Andhra Pradesh,330.9251031,0.482651381,154.3131669
18-09-2024,Andhra Pradesh,309.1142871,0.455558757,130.2444471
19-09-2024,Andhra Pradesh,309.6443485,0.53254153,157.2957698
20-09-2024,Andhra Pradesh,313.9670774,0.549513294,179.1238045
21-09-2024,Andhra Pradesh,295.0534521,0.533455112,147.1179164
22-09-2024,Andhra Pradesh,320.0805509,0.59429109,117.4553389
23-09-2024,Andhra Pradesh,305.4634017,0.510286667,132.9293071
24-09-2024,Andhra Pradesh,317.9975833,0.544003551,111.0852487
25-09-2024,Andhra Pradesh,300.7761043,0.455981425,172.4790603
26-09-2024,Andhra Pradesh,323.5045746,0.491211483,161.9559436
27-09-2024,Andhra Pradesh,309.7655556,0.545343356,136.6464523
28-09-2024,Andhra Pradesh,336.4830066,0.553021574,118.3126393
29-09-2024,Andhra Pradesh,298.2025769,0.495868121,130.0079386
30-09-2024,Andhra Pradesh,306.8136421,0.506986506,133.9082984
01-10-2024,Andhra Pradesh,288.2717575,0.434672781,148.8619897
02-10-2024,Andhra Pradesh,295.8059276,0.492715008,148.1890246
03-10-2024,Andhra Pradesh,313.0256994,0.555085627,173.5024772
04-10-2024,Andhra Pradesh,320.6852678,0.539326719,132.8187406
05-10-2024,Andhra Pradesh,348.2205565,0.535599754,116.5100806
06-10-2024,Andhra Pradesh,302.2959676,0.513055153,123.5342682
07-10-2024,Andhra Pradesh,289.7472001,0.510919626,146.2133406
08-10-2024,Andhra Pradesh,315.0452876,0.477550411,132.1002764
09-10-2024,Andhra Pradesh,286.8279929,0.545507889,140.8336668
10-10-2024,Andhra Pradesh,312.209562,0.531615116,137.5931661
11-10-2024,Andhra Pradesh,296.2115654,0.535167411,166.4786068
12-10-2024,Andhra Pradesh,306.9193257,0.484264726,134.934524
13-10-2024,Andhra Pradesh,320.1110927,0.402899322,139.1269962
14-10-2024,Andhra Pradesh,302.0843998,0.565424104,161.0195093
15-10-2024,Andhra Pradesh,317.7385875,0.486624596,135.3741995
16-10-2024,Andhra Pradesh,316.8427794,0.46742768,155.1380852
17-10-2024,Andhra Pradesh,275.7804283,0.545240414,153.303543
18-10-2024,Andhra Pradesh,290.22139,0.490965836,149.5091549
19-10-2024,Andhra Pradesh,280.3182983,0.563563288,123.9859101
20-10-2024,Andhra Pradesh,333.7714577,0.541416766,171.2693222
21-10-2024,Andhra Pradesh,302.1645223,0.544744935,191.0875136
22-10-2024,Andhra Pradesh,330.4578394,0.442268683,146.8504005
23-10-2024,Andhra Pradesh,279.251117,0.571163668,125.7467403
24-10-2024,Andhra Pradesh,295.1538748,0.523628995,147.2558919
25-10-2024,Andhra Pradesh,315.7528748,0.492102611,166.4710405
26-10-2024,Andhra Pradesh,306.4345203,0.517735892,134.3700842
27-10-2024,Andhra Pradesh,311.7382996,0.421754707,144.095854
28-10-2024,Andhra Pradesh,284.9382777,0.530999109,153.4869204
29-10-2024,Andhra Pradesh,324.3974536,0.459097893,170.7347948
30-10-2024,Andhra Pradesh,315.4006426,0.442932954,162.1823124
31-10-2024,Andhra Pradesh,309.7697838,0.434448509,163.0111971
01-11-2024,Andhra Pradesh,293.461247,0.566200887,138.1484666
02-11-2024,Andhra Pradesh,308.6024031,0.479103299,154.7122168
03-11-2024,Andhra Pradesh,299.3730515,0.587252854,132.2345712
04-11-2024,Andhra Pradesh,278.988033,0.483776395,163.5843597
05-11-2024,Andhra Pradesh,302.9890584,0.425198571,169.6982305
06-11-2024,Andhra Pradesh,301.3944452,0.454740246,157.7411091
07-11-2024,Andhra Pradesh,319.6814238,0.572357049,139.325626
08-11-2024,Andhra Pradesh,270.2290046,0.50277156,142.5992952
09-11-2024,Andhra Pradesh,307.2733986,0.483152104,182.8041619
10-11-2024,Andhra Pradesh,286.4118805,0.51856738,139.6596288
11-11-2024,Andhra Pradesh,308.5337513,0.535655605,167.6737211
12-11-2024,Andhra Pradesh,309.359602,0.566436409,153.4516697
13-11-2024,Andhra Pradesh,302.4427295,0.58299143,139.9911087
14-11-2024,Andhra Pradesh,315.8547981,0.492578036,119.7808572
15-11-2024,Andhra Pradesh,285.0589103,0.444264084,150.9058453
16-11-2024,Andhra Pradesh,320.3612079,0.48989321,148.4958551
17-11-2024,Andhra Pradesh,293.1242182,0.523580494,182.8045311
18-11-2024,Andhra Pradesh,280.4069214,0.462378522,129.4699838
19-11-2024,Andhra Pradesh,299.6594616,0.462708923,192.5692095
20-11-2024,Andhra Pradesh,272.3180383,0.527755863,154.2500483
21-11-2024,Andhra Pradesh,307.5580096,0.508133851,154.2304221
22-11-2024,Andhra Pradesh,299.8566445,0.512206318,134.812395
23-11-2024,Andhra Pradesh,322.250705,0.472641702,152.9679639
24-11-2024,Andhra Pradesh,313.4792643,0.499046433,156.1348563
25-11-2024,Andhra Pradesh,282.8654561,0.464354811,165.4203836
26-11-2024,Andhra Pradesh,291.1695888,0.555076389,127.1073936
27-11-2024,Andhra Pradesh,311.5553675,0.562328935,174.8094548
28-11-2024,Andhra Pradesh,316.4515863,0.418257075,153.9021482
29-11-2024,Andhra Pradesh,322.0829149,0.464090925,158.8384156
30-11-2024,Andhra Pradesh,321.9630405,0.435740006,142.2549925
01-12-2024,Andhra Pradesh,272.1623058,0.478065272,128.110985
02-12-2024,Andhra Pradesh,278.266712,0.50639457,148.1283303
03-12-2024,Andhra Pradesh,290.9038309,0.438084207,150.4197487
04-12-2024,Andhra Pradesh,269.2761968,0.464473478,118.9652724
05-12-2024,Andhra Pradesh,278.4971646,0.4603686,162.5395458
06-12-2024,Andhra Pradesh,268.9579705,0.520929835,166.6043304
07-12-2024,Andhra Pradesh,265.9330615,0.514033685,132.0805452
08-12-2024,Andhra Pradesh,274.0240602,0.474479591,126.2221307
09-12-2024,Andhra Pradesh,264.0890245,0.519407512,140.6146102
10-12-2024,Andhra Pradesh,271.6034954,0.483232464,147.1517397
11-12-2024,Andhra Pradesh,259.3989704,0.496983713,141.3904175
12-12-2024,Andhra Pradesh,270.8059368,0.594239073,145.4554811
13-12-2024,Andhra Pradesh,279.42413,0.577589521,151.1033917
14-12-2024,Andhra Pradesh,265.4225533,0.445587407,119.3084589
15-12-2024,Andhra Pradesh,273.4962997,0.552053089,121.6079252
16-12-2024,Andhra Pradesh,275.2519861,0.551136296,92.2282829
17-12-2024,Andhra Pradesh,279.4800821,0.453153304,165.5247423
18-12-2024,Andhra Pradesh,271.5675332,0.551505351,146.9783781
19-12-2024,Andhra Pradesh,288.0300567,0.587463064,167.6308603
20-12-2024,Andhra Pradesh,245.0084564,0.454439228,123.9190778
21-12-2024,Andhra Pradesh,313.0305245,0.464691327,147.1619845
22-12-2024,Andhra Pradesh,261.6105553,0.561449542,150.9703678
23-12-2024,Andhra Pradesh,278.8166264,0.524141234,135.4381878
24-12-2024,Andhra Pradesh,260.7015443,0.538140282,115.6052817
25-12-2024,Andhra Pradesh,282.0684812,0.527595929,181.5912644
26-12-2024,Andhra Pradesh,277.1045446,0.530101264,174.6595045
27-12-2024,Andhra Pradesh,264.5862283,0.444242862,139.0351923
28-12-2024,Andhra Pradesh,287.8575402,0.562932354,156.8783906
29-12-2024,Andhra Pradesh,271.1573892,0.569045968,136.9780242
30-12-2024,Andhra Pradesh,280.7582762,0.499096931,126.7657657
31-12-2024,Andhra Pradesh,260.9892037,0.508392621,183.2190678
01-01-2025,Andhra Pradesh,272.953878,0.434011093,113.5664601
02-01-2025,Andhra Pradesh,300.4168592,0.536279206,140.9637638
03-01-2025,Andhra Pradesh,286.3708957,0.539169341,148.3603143
04-01-2025,Andhra Pradesh,277.5237413,0.507456918,179.6985693
05-01-2025,Andhra Pradesh,267.3104299,0.566784136,164.6056108
06-01-2025,Andhra Pradesh,274.2820913,0.493862607,113.2288422
07-01-2025,Andhra Pradesh,276.0380019,0.538796765,146.6188329
08-01-2025,Andhra Pradesh,279.4354449,0.459583251,147.0950417
09-01-2025,Andhra Pradesh,258.8359442,0.509388861,142.107071
10-01-2025,Andhra Pradesh,282.3943685,0.501848756,159.0700199
11-01-2025,Andhra Pradesh,258.6613542,0.521831865,118.4916992
12-01-2025,Andhra Pradesh,295.3910601,0.492090122,138.5011195
13-01-2025,Andhra Pradesh,262.9538787,0.503992839,156.2502127
14-01-2025,Andhra Pradesh,277.3753434,0.551868827,160.2653514
15-01-2025,Andhra Pradesh,286.9402858,0.488728257,149.6622272
16-01-2025,Andhra Pradesh,269.9637305,0.430237613,140.9059937
17-01-2025,Andhra Pradesh,277.9689613,0.598045664,144.2750122
18-01-2025,Andhra Pradesh,292.745812,0.579639172,161.4819802
19-01-2025,Andhra Pradesh,280.9903014,0.445953334,147.3518534
20-01-2025,Andhra Pradesh,278.1707946,0.545051859,125.8368868
21-01-2025,Andhra Pradesh,250.6262582,0.48541773,122.003886
22-01-2025,Andhra Pradesh,260.7656107,0.523740829,116.8810893
23-01-2025,Andhra Pradesh,287.5042828,0.525277675,175.7854541
24-01-2025,Andhra Pradesh,281.0651902,0.498846078,162.8230744
25-01-2025,Andhra Pradesh,283.1106558,0.471378185,144.5440801
26-01-2025,Andhra Pradesh,281.9487197,0.476039416,137.597988
27-01-2025,Andhra Pradesh,290.7825742,0.464756873,135.1952376
28-01-2025,Andhra Pradesh,269.8419621,0.468975358,168.5385799
29-01-2025,Andhra Pradesh,274.9976105,0.507207554,184.7625079
30-01-2025,Andhra Pradesh,259.4837576,0.474778469,134.5659792
31-01-2025,Andhra Pradesh,256.1175562,0.544669072,169.4421481
01-02-2025,Andhra Pradesh,251.1803614,0.584928776,147.234096
02-02-2025,Andhra Pradesh,261.4211538,0.481563806,142.4252591
03-02-2025,Andhra Pradesh,294.3304456,0.522536693,176.7581234
04-02-2025,Andhra Pradesh,252.4090457,0.535550724,146.4705233
05-02-2025,Andhra Pradesh,269.2731253,0.534166582,152.6011265
06-02-2025,Andhra Pradesh,255.9133992,0.514364232,151.6393164
07-02-2025,Andhra Pradesh,265.2577126,0.547700589,114.1618504
08-02-2025,Andhra Pradesh,275.6617273,0.534678916,152.4420607
09-02-2025,Andhra Pradesh,263.9192968,0.448683347,135.4199972
10-02-2025,Andhra Pradesh,288.0813367,0.554024272,118.2507749
11-02-2025,Andhra Pradesh,294.0795657,0.55493101,136.3310961
12-02-2025,Andhra Pradesh,243.0080687,0.472402163,136.1660603
13-02-2025,Andhra Pradesh,264.1504646,0.51246336,167.2714885
14-02-2025,Andhra Pradesh,274.1692797,0.544732918,125.3980454
15-02-2025,Andhra Pradesh,288.5734409,0.500100777,130.8768889
16-02-2025,Andhra Pradesh,267.2385634,0.564215371,151.3816029
17-02-2025,Andhra Pradesh,273.1017332,0.628760093,120.1579623
18-02-2025,Andhra Pradesh,257.754814,0.471267167,133.4937026
19-02-2025,Andhra Pradesh,252.6781171,0.441514238,113.384303
20-02-2025,Andhra Pradesh,292.8835544,0.525757398,165.0740669
21-02-2025,Andhra Pradesh,248.7459178,0.546644594,140.6465753
22-02-2025,Andhra Pradesh,304.8072177,0.49902315,146.3554808
23-02-2025,Andhra Pradesh,283.160405,0.583229502,164.9940441
24-02-2025,Andhra Pradesh,282.5504976,0.443636178,132.22846
25-02-2025,Andhra Pradesh,281.1396881,0.5452124,140.4340975
26-02-2025,Andhra Pradesh,269.9596043,0.480273427,125.5472777
27-02-2025,Andhra Pradesh,278.6640022,0.596535364,125.5037633
28-02-2025,Andhra Pradesh,270.8207558,0.610192236,128.2621798
01-03-2025,Andhra Pradesh,312.0415003,0.472233639,136.8240299
02-03-2025,Andhra Pradesh,303.2401033,0.483088612,138.977927
03-03-2025,Andhra Pradesh,289.4901784,0.553545863,152.4464807
04-03-2025,Andhra Pradesh,290.6868119,0.491209936,128.8494988
05-03-2025,Andhra Pradesh,288.9813156,0.508295908,153.0664912
06-03-2025,Andhra Pradesh,318.3089122,0.511835889,156.3738635
07-03-2025,Andhra Pradesh,294.483702,0.414582811,137.3173941
08-03-2025,Andhra Pradesh,275.0638538,0.509874581,130.5793463
09-03-2025,Andhra Pradesh,309.6979812,0.47608008,148.3754184
10-03-2025,Andhra Pradesh,326.4631646,0.485910327,142.6154885
11-03-2025,Andhra Pradesh,315.341649,0.582748069,151.0808743
12-03-2025,Andhra Pradesh,294.6955477,0.447741124,178.0711664
13-03-2025,Andhra Pradesh,279.9432255,0.551226728,148.0465787
14-03-2025,Andhra Pradesh,301.7313796,0.496618322,133.8892265
15-03-2025,Andhra Pradesh,301.357043,0.49657846,128.8560455
16-03-2025,Andhra Pradesh,289.207407,0.550085063,129.6298051
17-03-2025,Andhra Pradesh,312.0109607,0.527569033,117.4185116
18-03-2025,Andhra Pradesh,331.4447987,0.539097118,165.3287099
19-03-2025,Andhra Pradesh,307.079642,0.558975701,102.0082613
20-03-2025,Andhra Pradesh,306.1525443,0.494001049,156.4359341
21-03-2025,Andhra Pradesh,289.6869805,0.479954632,129.3125596
22-03-2025,Andhra Pradesh,324.7066217,0.456308942,136.4257334
23-03-2025,Andhra Pradesh,302.6182387,0.469295942,128.7140849
24-03-2025,Andhra Pradesh,295.0609524,0.65802119,175.5911309
25-03-2025,Andhra Pradesh,304.7007271,0.572800447,147.0001498
26-03-2025,Andhra Pradesh,310.8248212,0.44301275,162.4814082
27-03-2025,Andhra Pradesh,305.8336323,0.444443571,172.6843749
28-03-2025,Andhra Pradesh,321.8377021,0.534659772,149.9419472
29-03-2025,Andhra Pradesh,309.5049745,0.537929708,122.7613623
30-03-2025,Andhra Pradesh,299.486274,0.53801066,142.2609827
31-03-2025,Andhra Pradesh,309.7632844,0.497818679,131.8288774
01-04-2025,Andhra Pradesh,342.3639535,0.504293755,136.6037545
02-04-2025,Andhra Pradesh,312.7297386,0.526960445,144.7813619
03-04-2025,Andhra Pradesh,353.0853668,0.514861119,143.9907249
04-04-2025,Andhra Pradesh,329.155025,0.39960145,154.9160209
05-04-2025,Andhra Pradesh,329.5771081,0.499076487,157.8199236
06-04-2025,Andhra Pradesh,346.5176451,0.467996147,143.9909342
07-04-2025,Andhra Pradesh,346.4481675,0.519327039,154.7432161
08-04-2025,Andhra Pradesh,322.5562186,0.659829419,135.6866406
09-04-2025,Andhra Pradesh,347.367818,0.528940552,172.9694342
10-04-2025,Andhra Pradesh,324.8725468,0.494889984,135.363612
11-04-2025,Andhra Pradesh,364.1428966,0.556656544,170.6175674
12-04-2025,Andhra Pradesh,320.4547406,0.534700863,117.1524959
13-04-2025,Andhra Pradesh,338.0713194,0.531571193,139.0656926
14-04-2025,Andhra Pradesh,321.2166503,0.540908998,140.0542742
15-04-2025,Andhra Pradesh,370.7944192,0.613393647,152.2536736
16-04-2025,Andhra Pradesh,313.6958957,0.454022047,163.9101738
17-04-2025,Andhra Pradesh,342.7719266,0.534248072,121.6859337
18-04-2025,Andhra Pradesh,321.9939195,0.464247412,124.5141769
19-04-2025,Andhra Pradesh,328.2771652,0.538342101,118.6356764
20-04-2025,Andhra Pradesh,341.6033156,0.464632143,173.0775217
21-04-2025,Andhra Pradesh,354.3255845,0.489698128,152.6259366
22-04-2025,Andhra Pradesh,360.9059846,0.495811973,124.9864135
23-04-2025,Andhra Pradesh,308.7603,0.559357304,137.8119402
24-04-2025,Andhra Pradesh,338.5378365,0.556489191,170.3090656
25-04-2025,Andhra Pradesh,358.2015858,0.4482806,141.1114531
26-04-2025,Andhra Pradesh,306.3123108,0.513313174,139.930075
27-04-2025,Andhra Pradesh,339.307269,0.475087476,131.0479036
28-04-2025,Andhra Pradesh,334.0855586,0.447641223,126.1739914
29-04-2025,Andhra Pradesh,340.9598812,0.499715616,170.3403139
30-04-2025,Andhra Pradesh,321.3769249,0.495142329,180.1518695
01-05-2025,Andhra Pradesh,310.4322306,0.631902293,126.9699497
02-05-2025,Andhra Pradesh,302.5536853,0.53221446,174.7726843
03-05-2025,Andhra Pradesh,350.2302765,0.441685593,136.9260494
04-05-2025,Andhra Pradesh,352.3367521,0.482327768,157.3467976
05-05-2025,Andhra Pradesh,339.1142496,0.561635633,174.8781138
06-05-2025,Andhra Pradesh,325.3064935,0.614988607,143.7723058
07-05-2025,Andhra Pradesh,307.3396841,0.431267303,140.1149993
08-05-2025,Andhra Pradesh,343.4151414,0.416570249,162.695457
09-05-2025,Andhra Pradesh,315.9570831,0.604114727,124.474781
10-05-2025,Andhra Pradesh,322.383514,0.530047177,169.6150653
11-05-2025,Andhra Pradesh,324.441634,0.467151832,149.5300256
12-05-2025,Andhra Pradesh,330.8606101,0.537297923,135.1188276
13-05-2025,Andhra Pradesh,321.5957739,0.378779081,134.5904857
14-05-2025,Andhra Pradesh,334.672011,0.510735244,119.0045875
15-05-2025,Andhra Pradesh,323.8599393,0.526957527,135.9503944
16-05-2025,Andhra Pradesh,345.6925969,0.556779975,141.3930825
17-05-2025,Andhra Pradesh,351.1324794,0.459871671,125.4479671
18-05-2025,Andhra Pradesh,335.9108955,0.514850826,145.7645382
19-05-2025,Andhra Pradesh,341.7532758,0.464295237,156.1321794
20-05-2025,Andhra Pradesh,369.0645645,0.523335656,142.404395
21-05-2025,Andhra Pradesh,314.7719876,0.465799152,159.9283542
22-05-2025,Andhra Pradesh,313.7677176,0.490161426,130.5310381
23-05-2025,Andhra Pradesh,345.5874067,0.460775699,166.741493
24-05-2025,Andhra Pradesh,366.2378981,0.543123281,149.1101318
25-05-2025,Andhra Pradesh,329.821715,0.553489024,177.5789811
26-05-2025,Andhra Pradesh,362.6126997,0.49883544,194.958184
27-05-2025,Andhra Pradesh,335.7110977,0.512478368,137.2689659
28-05-2025,Andhra Pradesh,322.8853012,0.438136898,138.0925602
29-05-2025,Andhra Pradesh,317.7735169,0.495582636,141.7489953
30-05-2025,Andhra Pradesh,344.5052655,0.508056238,158.5878827
31-05-2025,Andhra Pradesh,319.0231167,0.641606123,173.1932371
01-06-2025,Andhra Pradesh,335.4610092,0.454968117,133.617668
02-06-2025,Andhra Pradesh,360.2471142,0.58377533,154.298723
03-06-2025,Andhra Pradesh,329.0580648,0.560409407,143.9552919
04-06-2025,Andhra Pradesh,355.8010976,0.524598289,159.0360198
05-06-2025,Andhra Pradesh,314.0799737,0.598497493,176.8629916
06-06-2025,Andhra Pradesh,325.3104411,0.529171742,141.867273
07-06-2025,Andhra Pradesh,310.9020649,0.530024428,113.2764844
08-06-2025,Andhra Pradesh,335.3243878,0.507910436,161.5518713
09-06-2025,Andhra Pradesh,346.9912313,0.571744913,130.0197333
10-06-2025,Andhra Pradesh,335.3605283,0.56538993,143.811523
11-06-2025,Andhra Pradesh,354.3662673,0.479282604,162.4144545
12-06-2025,Andhra Pradesh,321.7584838,0.444604109,152.6217348
13-06-2025,Andhra Pradesh,337.8380967,0.500417437,144.6394372
14-06-2025,Andhra Pradesh,325.4166975,0.47056454,135.1562035
15-06-2025,Andhra Pradesh,340.087605,0.50739024,88.67596211
16-06-2025,Andhra Pradesh,342.4315861,0.572438375,160.640254
17-06-2025,Andhra Pradesh,343.7294746,0.487701386,141.6148037
18-06-2025,Andhra Pradesh,316.4551347,0.508425299,176.9405633
19-06-2025,Andhra Pradesh,319.4391306,0.513467605,154.6343983
20-06-2025,Andhra Pradesh,322.4991941,0.552988013,135.8513303
21-06-2025,Andhra Pradesh,330.178409,0.398222002,168.0112395
22-06-2025,Andhra Pradesh,335.558517,0.480231454,169.6964258
23-06-2025,Andhra Pradesh,345.8034118,0.521130653,142.2932014
24-06-2025,Andhra Pradesh,320.1263128,0.570570416,170.546735
25-06-2025,Andhra Pradesh,307.7031229,0.485971346,135.5676766
26-06-2025,Andhra Pradesh,369.6897035,0.416738833,149.8667931
27-06-2025,Andhra Pradesh,315.4509665,0.541552041,158.1020055
28-06-2025,Andhra Pradesh,347.9192827,0.478798349,162.3694694
29-06-2025,Andhra Pradesh,334.6358448,0.451083135,159.1042747
30-06-2025,Andhra Pradesh,338.2664844,0.479349199,140.0206941
01-07-2025,Andhra Pradesh,303.7221436,0.501340201,168.5477905
02-07-2025,Andhra Pradesh,297.972773,0.480329235,144.1852913
03-07-2025,Andhra Pradesh,310.7049854,0.400288166,135.2932905
04-07-2025,Andhra Pradesh,297.1665931,0.555419778,135.5870784
05-07-2025,Andhra Pradesh,321.2399424,0.57431022,185.4736055
06-07-2025,Andhra Pradesh,312.2720163,0.543142568,131.8341692
07-07-2025,Andhra Pradesh,312.7393129,0.453682185,172.5065423
08-07-2025,Andhra Pradesh,296.1385553,0.500491892,123.9645038
09-07-2025,Andhra Pradesh,300.2000801,0.510240403,156.4319466
10-07-2025,Andhra Pradesh,285.9267091,0.540506188,152.6155067
11-07-2025,Andhra Pradesh,298.4501603,0.543983493,179.0983753
12-07-2025,Andhra Pradesh,288.1967624,0.473857778,133.5857998
13-07-2025,Andhra Pradesh,323.4414289,0.514666246,128.0605534
14-07-2025,Andhra Pradesh,304.5034384,0.533430489,144.3436302
15-07-2025,Andhra Pradesh,306.3028597,0.583357585,179.9698743
16-07-2025,Andhra Pradesh,300.3682033,0.545791795,128.9906681
17-07-2025,Andhra Pradesh,306.709085,0.550019303,94.90550507
18-07-2025,Andhra Pradesh,340.7185657,0.5147578,147.8691945
19-07-2025,Andhra Pradesh,299.2432969,0.581089426,165.6642961
20-07-2025,Andhra Pradesh,293.9892057,0.531054608,126.3977191
21-07-2025,Andhra Pradesh,311.6907982,0.467512073,163.6324812
22-07-2025,Andhra Pradesh,265.8596217,0.580734967,125.955618
23-07-2025,Andhra Pradesh,304.704753,0.545461632,143.742667
24-07-2025,Andhra Pradesh,298.1697076,0.488414267,161.727484
25-07-2025,Andhra Pradesh,288.8607022,0.48659182,122.9245297
26-07-2025,Andhra Pradesh,311.3617662,0.525395246,150.3041043
27-07-2025,Andhra Pradesh,304.5552275,0.533725708,170.9733079
28-07-2025,Andhra Pradesh,276.7092676,0.520431082,156.1525197
29-07-2025,Andhra Pradesh,294.0474584,0.526131902,132.2613166
30-07-2025,Andhra Pradesh,260.4213331,0.595564337,177.0482048
31-07-2025,Andhra Pradesh,308.1444409,0.564143626,159.841688
01-01-2022,Arunachal Pradesh,277.7388805,0.574298043,133.4365696
02-01-2022,Arunachal Pradesh,282.1699317,0.648452029,148.018332
03-01-2022,Arunachal Pradesh,293.7960358,0.560619263,163.3759518
04-01-2022,Arunachal Pradesh,258.9352247,0.601149421,130.0051519
05-01-2022,Arunachal Pradesh,272.2102887,0.619503131,138.2414843
06-01-2022,Arunachal Pradesh,266.4980415,0.565796558,159.650973
07-01-2022,Arunachal Pradesh,282.0462867,0.591127485,131.2136412
08-01-2022,Arunachal Pradesh,293.535719,0.608690744,107.4558589
09-01-2022,Arunachal Pradesh,268.8685667,0.555589846,176.7338456
10-01-2022,Arunachal Pradesh,244.6586106,0.616423864,124.4784152
11-01-2022,Arunachal Pradesh,271.3627395,0.548286301,137.0488255
12-01-2022,Arunachal Pradesh,289.259615,0.541881227,156.9938379
13-01-2022,Arunachal Pradesh,284.1857233,0.499283552,121.7038264
14-01-2022,Arunachal Pradesh,282.708234,0.550462488,113.7163462
15-01-2022,Arunachal Pradesh,273.14781,0.53486047,138.9484504
16-01-2022,Arunachal Pradesh,259.6608047,0.555591908,98.01217655
17-01-2022,Arunachal Pradesh,283.8841929,0.606235237,128.115583
18-01-2022,Arunachal Pradesh,265.6649152,0.489351893,138.7744778
19-01-2022,Arunachal Pradesh,306.4130255,0.476902061,128.4746666
20-01-2022,Arunachal Pradesh,284.6295669,0.538181645,103.0046856
21-01-2022,Arunachal Pradesh,269.0889675,0.59869713,165.7572636
22-01-2022,Arunachal Pradesh,268.6740188,0.590078853,135.9444676
23-01-2022,Arunachal Pradesh,275.6729728,0.537382489,162.4967469
24-01-2022,Arunachal Pradesh,273.6944437,0.634106017,128.6729795
25-01-2022,Arunachal Pradesh,292.0049756,0.542715109,116.2734649
26-01-2022,Arunachal Pradesh,279.4443379,0.598758305,139.2573229
27-01-2022,Arunachal Pradesh,267.0506911,0.557496289,129.557962
28-01-2022,Arunachal Pradesh,302.4486689,0.532196788,110.3184754
29-01-2022,Arunachal Pradesh,277.5933821,0.545382266,163.2693897
30-01-2022,Arunachal Pradesh,287.3070552,0.612335625,121.4283001
31-01-2022,Arunachal Pradesh,268.7166618,0.593686863,97.06837682
01-02-2022,Arunachal Pradesh,281.8297806,0.624040739,160.4370256
02-02-2022,Arunachal Pradesh,281.1277045,0.59368491,123.7877442
03-02-2022,Arunachal Pradesh,251.4174542,0.495077132,121.7172267
04-02-2022,Arunachal Pradesh,304.1339336,0.681356347,98.56595277
05-02-2022,Arunachal Pradesh,294.3514198,0.594394056,168.6925342
06-02-2022,Arunachal Pradesh,271.5655828,0.601369183,108.0840928
07-02-2022,Arunachal Pradesh,262.0470781,0.556793721,135.0426941
08-02-2022,Arunachal Pradesh,281.6198014,0.63129452,152.126111
09-02-2022,Arunachal Pradesh,278.0981385,0.520980227,142.3080432
10-02-2022,Arunachal Pradesh,281.7292504,0.606127059,132.6806183
11-02-2022,Arunachal Pradesh,279.5140145,0.471653941,99.84038735
12-02-2022,Arunachal Pradesh,283.761973,0.609496032,117.6792078
13-02-2022,Arunachal Pradesh,296.4663465,0.521658085,137.6297113
14-02-2022,Arunachal Pradesh,284.5971129,0.589485331,118.1302231
15-02-2022,Arunachal Pradesh,262.7573704,0.643502629,137.9408937
16-02-2022,Arunachal Pradesh,295.3223181,0.616771474,147.5085727
17-02-2022,Arunachal Pradesh,299.0760162,0.636854689,153.1237622
18-02-2022,Arunachal Pradesh,319.4804855,0.631678028,109.3501174
19-02-2022,Arunachal Pradesh,261.7605502,0.549421468,177.8066256
20-02-2022,Arunachal Pradesh,280.2066268,0.605552114,149.2232914
21-02-2022,Arunachal Pradesh,248.8193871,0.489389761,133.8394214
22-02-2022,Arunachal Pradesh,284.3952332,0.541288785,155.6644362
23-02-2022,Arunachal Pradesh,269.5270156,0.64526835,181.18186
24-02-2022,Arunachal Pradesh,302.8942378,0.556383765,105.0993025
25-02-2022,Arunachal Pradesh,266.4704175,0.482235511,129.3684517
26-02-2022,Arunachal Pradesh,254.1237486,0.676320551,86.30507131
27-02-2022,Arunachal Pradesh,270.5656591,0.60374812,137.7267352
28-02-2022,Arunachal Pradesh,250.2586347,0.613859516,141.1815894
01-03-2022,Arunachal Pradesh,318.963958,0.526612129,133.0904622
02-03-2022,Arunachal Pradesh,276.7212205,0.589838434,120.7830331
03-03-2022,Arunachal Pradesh,308.1243299,0.588514354,92.88341419
04-03-2022,Arunachal Pradesh,276.5302889,0.534561363,141.3443782
05-03-2022,Arunachal Pradesh,302.8929992,0.567144621,162.9823942
06-03-2022,Arunachal Pradesh,332.3481386,0.50061222,122.0533354
07-03-2022,Arunachal Pradesh,313.1071846,0.558300129,142.6749031
08-03-2022,Arunachal Pradesh,294.7450622,0.624327918,102.5108182
